Time,cpu_util_percent,mem_util_percent,net_in,net_out,disk_usage_percent_read,disk_usage_percent_write
99720,7,18,3873247917,3656896124,0,69222.4
99780,8.8,18,3875057001,3659031378,0,68010.66667
99840,6.5,18,3876852754,3661156904,0,64921.6
99900,8,18,3878734818,3663403370,0,90026.66667
99960,8.8,18,3880606718,3665652146,0,154828.8
100020,5.6,18,3882463332,3667877586,0,77226.66667
100080,10.4,18,3884265560,3670018536,0,103219.2
100140,5.25,18,3886082356,3672188249,0,116565.3333
100200,7,18,3887917128,3674413853,0,144896
100260,7.6,18,3889812834,3676690307,0,75264
100320,8.2,18,3891674773,3678937084,0,114090.6667
100380,10.75,18,3893434119,3681049598,0,78028.8
100440,6.4,18,3895214131,3683181501,0,137472
100500,8,18,3897133919,3685459269,0,67891.2
100560,7,18,3898951373,3687592650,0,82176
100620,10.75,18,3900755707,3689692070,0,73216
100680,9.2,18,3902591407,3691875179,0,73557.33333
100740,5.6,18,3904391951,3694057016,0,44851.2
100800,6.2,18,3906248342,3696305333,0,100522.6667
100860,7.8,18,3908113564,3698555695,0,58060.8
100920,7.5,18,3909948092,3700807065,0,88064
100980,7.6,18,3911724867,3702864509,0,71082.66667
101040,9,18,3913566954,3705031419,0,82636.8
101100,10.2,18,3915411219,3707222710,0,74666.66667
101160,7.25,18,3917271736,3709523227,0,87859.2
101220,6.8,18,3919111741,3711718341,0,113664
101280,9.2,18,3920939404,3713992573,0,128819.2
101340,6.6,18,3922731604,3716170806,0,80725.33333
101400,4.25,18,3924570368,3718297746,0,103219.2
101460,6.4,18,3926413555,3720521137,0,75776
101520,7.4,18,3928254347,3722766121,0,61747.2
101580,8.4,18,3930116811,3724977137,0,134451.2
101640,5.75,18,3931888671,3727129880,0,68352
101700,7.5,18,3933693179,3729327569,0,170700.8
101760,5.8,18,3935544031,3731561668,0,57856
101820,7.2,18,3937375811,3733747689,0,142028.8
101880,8,18,3939132209,3735895601,0,47104
101940,7.25,18,3940931615,3738063879,0,124108.8
102000,5.6,18,3942769131,3740266358,0,65962.66667
102060,7,18,3944612345,3742468834,0,99840
102120,8.4,18,3946466062,3744688272,0,65792
102180,8.4,18,3948276899,3746851863,0,114073.6
102240,9,18,3950047010,3748904819,0,60108.8
102300,10.4,18,3951930111,3751167426,0,57770.66667
102360,6.4,18,3953790347,3753423029,0,79360
102420,7.2,18,3955641231,3755698902,0,104789.3333
102480,8.75,18,3957522879,3757958541,0,74854.4
102540,5.8,18,3959325134,3760138989,0,71253.33333
102600,7.8,18,3961145417,3762319831,0,76390.4
102660,6.6,18,3962981468,3764404817,0,59306.66667
102720,6,18,3964800039,3766576530,0,87142.4
102780,8.5,18,3966547227,3768712372,0,52394.66667
102840,7,18,3968324512,3770863861,0,65024
102900,9.8,18,3970174987,3773094519,0,109670.4
102960,7.2,18,3972012232,3775292465,0,87040
103020,13.5,18,3973866423,3777538759,0,115302.4
103080,7,18,3975629118,3779597993,0,54528
103140,6.2,18,3977427564,3781738116,0,74752
103200,6.8,18,3979298586,3783951486,0,60586.66667
103260,6.5,18,3981110327,3786095154,0,107724.8
103320,7,18,3982936534,3788270212,0,69888
103380,9.4,18,3984748836,3790424195,0,120832
103440,6.4,18,3986503436,3792516374,0,67498.66667
103500,6.2,18,3988311703,3794653960,0,155238.4
103560,7.75,18,3990221336,3796966772,0,63897.6
103620,6.6,18,3992073878,3799196329,0,107349.3333
103680,10.2,18,3993882178,3801362416,0,140800
103740,8,18,3995727025,3803511501,0,139861.3333
103800,6.25,18,3997584932,3805715577,0,79872
103860,7.4,18,3999452372,3807948180,0,87978.66667
103920,7.4,18,4001257035,3810090902,0,83251.2
103980,8.8,18,4003062420,3812221798,0,112725.3333
104040,6.5,18,4004872501,3814425856,0,74854.4
104100,6.6,18,4006757584,3816715840,0,109158.4
104160,4.8,18,4008590823,3818913093,0,134826.6667
104220,8.6,18,4010451660,3821208617,0,47104
104280,8.6,18,4012275477,3823369176,0,91306.66667
104340,8.25,18,4014018243,3825401339,0,84070.4
104400,8.2,18,4015878785,3827623846,0,89685.33333
104460,8,18,4017727603,3829818147,0,126361.6
104520,5.4,18,4019545309,3831984236,0,72533.33333
104580,9,18,4021378837,3834227632,0,75366.4
104640,6.8,18,4023233186,3836472940,0,68608
104700,7.4,18,4025073636,3838716363,0,117964.8
104760,6,18,4026877852,3840833772,0,74137.6
104820,6.2,18,4028722986,3842974067,0,133290.6667
104880,9.75,18,4030529735,3845167656,0,58982.4
104940,5.8,18,4032329253,3847316317,0,80981.33333
105000,7.2,18,4034209843,3849614092,0,117862.4
105060,6.2,18,4036053936,3851855075,0,82773.33333
105120,6.25,18,4037860662,3854027129,0,70041.6
105180,7.8,18,4039708247,3856234697,0,111530.6667
105240,6.4,18,4041521893,3858429173,0,70860.8
105300,7.4,18,4043368379,3860696952,0,121770.6667
105360,5.25,18,4045241851,3862934067,0,117555.2
105420,6.6,18,4047065502,3865130542,0,121036.8
105480,6.8,18,4048882708,3867332409,0,79189.33333
105540,6.4,18,4050696529,3869522178,0,99532.8
105600,7,18,4052532973,3871754387,0,89429.33333
105660,10,18,4054365693,3873987125,0,150425.6
105720,4.2,18,4056244150,3876224665,0,74837.33333
105780,8.4,18,4058027149,3878379785,0,160665.6
105840,5.6,18,4059798468,3880507559,0,69717.33333
105900,7,18,4061703475,3882767117,0,62873.6
105960,7.2,18,4063523187,3884864870,0,60672
106020,7,18,4065377967,3887071968,0,58470.4
106080,7.4,18,4067178378,3889223152,0,79974.4
106140,5.5,18,4068938266,3891321866,0,85930.66667
106200,6.2,18,4070794383,3893585754,0,153088
106260,6.4,18,4072664644,3895879506,0,82688
106320,6.8,18,4074472675,3898042922,0,130355.2
106380,6.8,18,4076258355,3900143858,0,77226.66667
106440,4.75,18,4078105912,3902307674,0,68403.2
106500,8.8,18,4079968090,3904622368,0,70741.33333
106560,10.2,18,4081796413,3906840574,0,86937.6
106620,6,18,4083653878,3909076254,0,105813.3333
106680,6.25,18,4085489343,3911294299,0,53760
106740,8.4,18,4087231005,3913296715,0,65638.4
106800,6,18,4089094321,3915449753,0,78933.33333
106860,6.4,18,4090926646,3917678659,0,113664
106920,8,18,4092725766,3919876771,0,125781.3333
106980,6.25,18,4094556043,3922070270,0,83046.4
107040,5.2,18,4096323156,3924182101,0,104789.3333
107100,7,18,4098208059,3926461228,0,83763.2
107160,5.6,18,4100052498,3928677133,0,215722.6667
107220,7.75,18,4101875109,3930787198,0,120115.2
107280,7.4,18,4103639771,3932919991,0,119637.3333
107340,5.2,18,4105460211,3935079176,0,74035.2
107400,6.6,18,4107328675,3937346855,0,66560
107460,6.5,18,4109167879,3939566536,0,137386.6667
107520,6,18,4111073559,3941851047,0,79667.2
107580,8,18,4112860333,3943979502,0,96085.33333
107640,5.6,18,4114614041,3945996366,0,124825.6
107700,7,18,4116414086,3948165753,0,77909.33333
107760,6,18,4118238493,3950372767,0,59801.6
107820,8,18,4120091442,3952646931,0,66048
107880,6.6,18,4121918874,3954830422,0,63897.6
107940,6.4,18,4123717735,3956978382,0,124416
108000,5,18,4125560655,3959213761,0,104755.2
108060,5,18,4127409127,3961359480,0,75366.4
108120,7.2,18,4129224238,3963483775,0,79701.33333
108180,7.6,18,4131012815,3965621610,0,84070.4
108240,5.5,18,4132817241,3967779362,0,57173.33333
108300,5.8,18,4134690790,3970058534,0,94105.6
108360,8.2,18,4136529551,3972287902,0,75349.33333
108420,6.4,18,4138419138,3974560679,0,83046.4
108480,6.25,18,4140191539,3976635738,0,108885.3333
108540,5.4,18,4141952411,3978661766,0,125337.6
108600,4.4,18,4143850325,3980885400,0,63402.66667
108660,4.8,18,4145728935,3983141063,0,86528
108720,8,18,4147534172,3985267849,0,68198.4
108780,8,18,4149381731,3987510868,0,85248
108840,5.2,18,4151194676,3989659999,0,95232
108900,6.4,18,4153026915,3991806047,0,79018.66667
108960,14,18,4154870547,3993944380,0,153395.2
109020,11.25,18,4156683929,3996148348,0,73557.33333
109080,8.8,18,4158476769,3998300611,0,171008
109140,5,18,4160320853,4000490354,0,56490.66667
109200,6.6,18,4162178482,4002736366,0,107520
109260,5.25,18,4164012908,4004969906,0,69546.66667
109320,8,18,4165896610,4007256311,0,110387.2
109380,5.6,18,4167662022,4009349593,0,60723.2
109440,7,18,4169450760,4011469169,0,63914.66667
109500,4.6,18,4171334998,4013744179,0,131481.6
109560,6.75,18,4173211085,4016022164,0,122794.6667
109620,7.4,18,4175076410,4018309066,0,50995.2
109680,6,18,4176918176,4020532444,0,65621.33333
109740,6.6,18,4178672835,4022540346,0,53248
109800,5.75,18,4180521812,4024739414,0,108202.6667
109860,5.4,18,4182383672,4027019649,0,121651.2
109920,7,18,4184183830,4029199568,0,62805.33333
109980,8.4,18,4185971327,4031343712,0,60825.6
110040,4.75,18,4187826588,4033603532,0,71475.2
110100,6,18,4189666311,4035816516,0,83968
110160,5.4,18,4191475433,4037911567,0,66457.6
110220,4.6,18,4193335633,4040152186,0,52650.66667
110280,5.8,18,4195198258,4042416361,0,72704
110340,9,18,4197002834,4044605873,0,113920
110400,6.4,18,4198883902,4046841510,0,49971.2
110460,6.8,18,4200697779,4049047455,0,77056
110520,6.2,18,4202519162,4051287073,0,53862.4
110580,5.75,18,4204359361,4053453112,0,96597.33333
110640,4.4,18,4206124025,4055571216,0,170905.6
110700,6.8,18,4208007448,4057835187,0,123494.4
110760,5.2,18,4209895922,4060115275,0,134912
110820,6.8,18,4211757606,4062351550,0,68915.2
110880,4.75,18,4213554868,4064573995,0,95829.33333
110940,9,18,4215355231,4066703139,0,52019.2
111000,5.6,18,4217174435,4068859429,0,125184
111060,5.2,18,4218992163,4071018201,0,72704
111120,6.6,18,4220862202,4073289870,0,110933.3333
111180,6.5,18,4222627582,4075433110,0,114380.8
111240,5,18,4224401716,4077543910,0,121770.6667
111300,8.8,18,4226309570,4079830693,0,54988.8
111360,7,18,4228121384,4081971304,0,36659.2
111420,7.5,18,4229962013,4084172108,0,115114.6667
111480,8.4,18,4231773305,4086340042,0,117350.4
111540,6.8,18,4233548403,4088461316,0,62293.33333
111600,7.4,18,4235424655,4090749644,0,59904
111660,6.25,18,4237283326,4093017946,0,76373.33333
111720,6.2,18,4239094110,4095172019,0,68710.4
111780,6.2,18,4240879777,4097253822,0,68352
111840,5.2,18,4242723760,4099471937,0,68812.8
111900,7,18,4244570519,4101690094,0,95539.2
111960,7.75,18,4246409328,4103943807,0,105216
112020,7.4,18,4248292541,4106239876,0,78643.2
112080,5.8,18,4250078434,4108396795,0,74154.66667
112140,7.6,18,4251856705,4110510008,0,67891.2
112200,6.75,18,4253717742,4112661434,0,65621.33333
112260,7,18,4255572004,4114888125,0,77004.8
112320,7.2,18,4257396370,4117080016,0,125696
112380,8.2,18,4259252309,4119266000,0,102195.2
112440,6.6,18,4261068595,4121443332,0,69717.33333
112500,7,18,4262928137,4123649293,0,75878.4
112560,6,18,4264819022,4125943817,0,158822.4
112620,5.6,18,4266629217,4128042013,0,58538.66667
112680,5.8,18,4268457992,4130169007,0,191283.2
112740,7.25,18,4270319044,4132400553,0,122624
112800,5.8,18,4272172282,4134603168,0,129638.4
112860,9,18,4274030966,4136880738,0,52736
112920,6.2,18,4275970802,4139185683,0,132096
112980,7.2,18,4277814743,4141389157,0,63402.66667
113040,6,18,4279439889,4143290571,0,130048
113100,7.4,18,4281168337,4145323596,0,90965.33333
113160,7.4,18,4283039206,4147542690,0,68608
113220,6,18,4284849160,4149757432,0,77312
113280,5.25,18,4286705141,4152025012,0,67242.66667
113340,5.8,18,4288473644,4154134091,0,128204.8
113400,7.4,18,4290303409,4156321313,0,155818.6667
113460,5.6,18,4292163362,4158499832,0,88678.4
113520,5.6,18,4293986260,4160582003,0,59562.66667
113580,4.75,18,4295804347,4162748576,0,73216
113640,7.6,18,4297669496,4165013801,0,69546.66667
113700,9.2,18,4299556475,4167303516,0,84070.4
113760,7,18,4301426168,4169590001,0,72021.33333
113820,7.2,18,4303320352,4171899731,0,70553.6
113880,7.5,18,4305108614,4174027484,0,78643.2
113940,9.2,18,4306848912,4176025736,0,58112
114000,9,18,4308703061,4178181203,0,102092.8
114060,6,18,4310547298,4180383884,0,72789.33333
114120,7.2,18,4312419949,4182712481,0,94924.8
114180,6.4,18,4314231573,4184875428,0,116480
114240,7.25,18,4316032194,4187035009,0,91443.2
114300,7.6,18,4321309217,4189777098,0,113493.3333
114360,8,18,4323852976,4192067794,0,74444.8
114420,6,18,4325681520,4194227936,0,99157.33333
114480,7,18,4327514272,4196484559,0,78643.2
114540,4.75,18.16666667,4329383956,4198732937,0,128000
114600,5.6,18,4331208993,4200949262,0,84138.66667
114660,5.6,18,4333080503,4203179903,0,101171.2
114720,7.4,18,4334936720,4205436856,0,126122.6667
114780,4.5,18,4336727983,4207583383,0,162816
114840,8.8,18.16666667,4338528849,4209735752,0,61952
114900,5.8,18,4340416129,4212048033,0,100147.2
114960,7.6,18,4342252725,4214263910,0,60757.33333
115020,8.2,18,4344105969,4216513237,0,75264
115080,7,18,4345896952,4218623607,0,58965.33333
115140,7.6,18.16666667,4347663969,4220714675,0,82636.8
115200,6.5,18,4349459044,4222784531,0,103833.6
115260,5.6,18,4351304428,4224939158,0,68693.33333
115320,6.8,18,4353160982,4227159121,0,44646.4
115380,6.4,18,4354903574,4229285821,0,71253.33333
115440,7,18,4356698775,4231367709,0,57958.4
115500,5.6,18,4358518392,4233559288,0,103509.3333
115560,7.4,18,4360348942,4235784749,0,107315.2
115620,6.2,18,4362183417,4237925455,0,62378.66667
115680,6.5,18,4363953769,4239998172,0,67686.4
115740,6.8,18,4365707234,4242123752,0,70058.66667
115800,7,18,4367554973,4244345820,0,116531.2
115860,6.6,18,4369388889,4246569142,0,59392
115920,6.2,18,4371210207,4248770572,0,90880
115980,6.75,18,4373037318,4250969325,0,74137.6
116040,7.8,18,4374800770,4253042805,0,81237.33333
116100,9,18,4376614426,4255151764,0,138854.4
116160,5.8,18,4378488959,4257423347,0,123648
116220,12.5,18,4380364962,4259690024,0,224460.8
116280,6.8,18,4382172268,4261817175,0,74752
116340,5.2,18,4384037267,4264039358,0,123289.6
116400,8.5,18,4385880021,4266268805,0,76117.33333
116460,6.2,18,4387719238,4268516541,0,114176
116520,6.8,18,4389561505,4270647733,0,130355.2
116580,7.8,18,4391398170,4272854961,0,102314.6667
116640,6,18.16666667,4393184514,4274989910,0,71270.4
116700,8.6,18,4395055833,4277223322,0,90880
116760,5,18,4396884699,4279478297,0,89395.2
116820,6,18,4398728144,4281759379,0,61952
116880,4.8,18,4400581187,4284011090,0,75571.2
116940,7.25,18.16666667,4402335083,4286028100,0,63914.66667
117000,5.6,18,4404176609,4288194820,0,70553.6
117060,8.6,18,4406076443,4290490087,0,113066.6667
117120,6.4,18,4407941849,4292758364,0,66662.4
117180,6.75,18,4409782767,4294983173,0,79052.8
117240,6,18.16666667,4411633955,4297235168,0,68864
117300,6,18,4413509439,4299494960,0,120115.2
117360,5,18,4415362996,4301673027,0,71082.66667
117420,10.6,18,4417262006,4303989376,0,117657.6
117480,6.5,18,4419063283,4306111754,0,70229.33333
117540,5.6,18.16666667,4420832828,4308229585,0,74240
117600,6.8,18,4422693148,4310479625,0,86528
117660,5,18,4424562938,4312719463,0,80793.6
117720,5.75,18,4426372193,4314860259,0,112981.3333
117780,4.8,18,4428175355,4316916134,0,122368
117840,6.2,18,4429969563,4319027689,0,73625.6
117900,7.8,18,4431829693,4321259642,0,128768
117960,7,18,4433718588,4323526503,0,79974.4
118020,7,18,4435548648,4325758635,0,109568
118080,7.6,18,4437336353,4327924775,0,80486.4
118140,6.6,18,4439134240,4330109327,0,154368
118200,7.2,18,4440932116,4332200216,0,77209.6
118260,7.75,18,4442770251,4334423615,0,131242.6667
118320,8.2,18,4444673009,4336678723,0,61747.2
118380,6.6,18,4446451358,4338802220,0,113561.6
118440,7.6,18,4448255209,4340934292,0,76032
118500,6.5,18,4450107125,4343176740,0,65433.6
118560,6.8,18,4451988704,4345435968,0,71082.66667
118620,8.4,18,4453799325,4347604740,0,93081.6
118680,8,18,4455678624,4349908238,0,68949.33333
118740,5,18.16666667,4457509836,4352122480,0,73932.8
118800,7.4,18,4459318569,4354316068,0,145237.3333
118860,6.4,18,4461190108,4356555449,0,96358.4
118920,7,18,4463040775,4358742769,0,53845.33333
118980,8.5,18,4464803058,4360810130,0,125849.6
119040,5.6,18.16666667,4466587741,4362880221,0,65740.8
119100,6.2,18,4468437591,4365110668,0,58368
119160,5.8,18,4470275368,4367333349,0,73011.2
119220,5.4,18,4472152595,4369653760,0,98560
119280,7.5,18,4473990180,4371834291,0,92774.4
119340,6,18.16666667,4475795534,4374035129,0,59818.66667
119400,8.6,18,4477639950,4376246162,0,80281.6
119460,5.8,18,4479487922,4378458439,0,54528
119520,4.75,18,4481331754,4380695482,0,131072
119580,7,18,4483177395,4382938815,0,63829.33333
119640,7,18.16666667,4484977094,4385114939,0,203161.6
119700,7.6,18,4486867522,4387390409,0,85504
119760,6.6,18,4488749051,4389656721,0,106410.6667
119820,6.5,18,4490598200,4391887463,0,63795.2
119880,5.4,18,4492509009,4394190803,0,112554.6667
119940,6.6,18.16666667,4494376685,4396426028,0,82022.4
120000,7.6,18,4496259468,4398673622,0,144469.3333
120060,5,18,4498120816,4400926869,0,75468.8
120120,6,18,4499991050,4403182788,0,100522.6667
120180,6.6,18,4501792052,4405245035,0,74137.6
120240,7.6,18,4503565670,4407324030,0,72618.66667
120300,6,18,4505433883,4409548367,0,89088
120360,6.2,18,4507278816,4411780401,0,76492.8
120420,6.8,18,4509079618,4413983822,0,69632
120480,4.8,18,4510968550,4416293754,0,64512
120540,11.2,18,4512801661,4418485262,0,58368
120600,13.25,18,4514621628,4420617320,0,78540.8
120660,5.6,18,4516484608,4422841684,0,59648
120720,7.6,18,4518359446,4425108495,0,64204.8
120780,4.8,18,4520144312,4427271333,0,64000
120840,5.75,18,4521953987,4429429268,0,75980.8
120900,7.2,18,4523812444,4431697119,0,90624
120960,6,18,4525682783,4433966929,0,83865.6
121020,6.2,18,4527574018,4436231168,0,119603.2
121080,5.8,18,4529391992,4438429485,0,72362.66667
121140,7,18.16666667,4531145395,4440537099,0,77824
121200,7,18,4533010952,4442827399,0,88832
121260,6.4,18,4534862562,4445083103,0,91033.6
121320,8,18,4536688370,4447300824,0,102485.3333
121380,6.5,18,4538481469,4449405642,0,73011.2
121440,8.4,18.16666667,4540253772,4451494729,0,101973.3333
121500,5.4,18,4542069187,4453692414,0,101990.4
121560,7.6,18,4543963985,4455929969,0,127232
121620,12.5,18,4545786010,4458108511,0,76800
121680,6.4,18,4547576023,4460280836,0,139673.6
121740,8.2,18.16666667,4549422218,4462471231,0,117077.3333
121800,7.8,18,4551248194,4464660138,0,150835.2
121860,6.2,18,4553089189,4466949145,0,81322.66667
121920,5.75,18,4554928207,4469186711,0,130969.6
121980,6.6,18,4556722145,4471400425,0,139434.6667
122040,7,18.16666667,4558558614,4473620118,0,65024
122100,6.8,18,4560408286,4475787133,0,70314.66667
122160,5.25,18,4562220707,4477963646,0,81817.6
122220,6,18,4564055101,4480220635,0,66133.33333
122280,6.6,18,4565907423,4482464119,0,86016
122340,6,18.16666667,4567665651,4484593320,0,54784
122400,6.25,18,4569514717,4486815170,0,86101.33333
122460,5.2,18,4571381011,4489050213,0,50688
122520,5.8,18,4573216175,4491261564,0,137728
122580,8.2,18,4575026367,4493483859,0,65331.2
122640,6.25,18,4576930221,4495773465,0,67498.66667
122700,6.4,18,4578795171,4498034738,0,65945.6
122760,7.6,18,4580608765,4500231172,0,72277.33333
122820,5.4,18,4582439542,4502462197,0,121036.8
122880,11.6,18,4584231592,4504587038,0,116650.6667
122940,6,18.16666667,4585994581,4506617895,0,73420.8
123000,6.2,18,4587830014,4508816945,0,80998.4
123060,6.6,18,4589684374,4511043052,0,87381.33333
123120,6.8,18,4591492763,4513335413,0,179097.6
123180,7.25,18,4593344479,4515551955,0,134144
123240,8,18,4595162014,4517724818,0,105676.8
123300,5,18,4597011384,4519990684,0,81834.66667
123360,7,18,4598851763,4522128059,0,134246.4
123420,5.8,18,4600714661,4524331557,0,85760
123480,6.75,18,4602511492,4526484521,0,190668.8
123540,5.4,18,4604308502,4528635758,0,68864
123600,6.6,18.16666667,4606170491,4530845009,0,145203.2
123660,4,18,4608018480,4533133503,0,71475.2
123720,6.75,18,4609889050,4535334878,0,162474.6667
123780,7.6,18,4611667217,4537423850,0,60928
123840,6.6,18,4613431202,4539573170,0,108629.3333
123900,4.8,18.16666667,4615324682,4541866753,0,63692.8
123960,6.6,18,4617186603,4544144078,0,87125.33333
124020,5.75,18,4619001803,4546298942,0,60416
124080,6.8,18,4620851445,4548578008,0,76117.33333
124140,7.4,18,4622658179,4550727436,0,71372.8
124200,4.6,18.16666667,4624528164,4552958653,0,105642.6667
124260,6.25,18,4626432599,4555243112,0,57036.8
124320,6.8,18,4628263064,4557482717,0,55705.6
124380,6,18,4630086241,4559690209,0,63658.66667
